GeneID	IsEffector	Motifs	Hit	PercID	Evalue	Length	C_count	CysPercent	Cys_rich	Domains
HpaP812081 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA
HpaP808925 	yes	Crinkler	NA	NA	NA	NA	NA	NA	NA	NA
HpaP808343 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA
HpaP808191 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA
HpaP808903 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA
HpaP810684 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA
HpaP810131 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA
HpaP805582 	yes	[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA
HpaP802540 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA
HpaP809088 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA
HpaP806643 	yes	[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA
HpaP803584 	yes	[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA
HpaP808628 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA
HpaP808733 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA
HpaP812950 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA
HpaP807497 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA
HpaP805589 	yes	RXLR,EAR_1	NA	NA	NA	NA	NA	NA	NA	NA
HpaP814763 	yes	PDI	NA	NA	NA	NA	NA	NA	NA	NA
HpaP813372 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA
HpaP806158 	yes	YFWxC,[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA
HpaP808772 	yes	NA	NA	NA	NA	NA	NA	NA	NA	BRCT
HpaP806152 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA
HpaP810335 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA
HpaP804001 	yes	[LI]xAR,[LI]xAR[SE][DSE]	NA	NA	NA	NA	NA	NA	NA	NA
HpaP811181 	yes	RXLR,ToxA	NA	NA	NA	NA	NA	NA	NA	NA
HpaP801726 	yes	NA	NA	NA	NA	NA	NA	NA	NA	BRCT
HpaP807397 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA
HpaP813515 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA
HpaP811115 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA
HpaP804732 	yes	[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA
HpaP811845 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA
HpaP800237 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA
HpaP812418 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA
HpaP812673 	yes	[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA
HpaP810499 	yes	PDI	NA	NA	NA	NA	NA	NA	NA	NA
HpaP805213 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA
HpaP807368 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA
HpaP803783 	yes	LysM,EAR_1	NA	NA	NA	NA	NA	NA	NA	NA
HpaP804665 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA
HpaP802538 	yes	PDI	NA	NA	NA	NA	NA	NA	NA	NA
HpaP805059 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA
HpaP807508 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA
HpaP800427 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA
HpaP806210 	yes	RXLR,YFWxC,LysM	NA	NA	NA	NA	NA	NA	NA	NA
HpaP803397 	yes	ToxA	NA	NA	NA	NA	NA	NA	NA	NA
HpaP812974 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA
HpaP811690 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA
HpaP812979 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA
HpaP804757 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	TPR
HpaP805889 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA
HpaP808997 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA
HpaP806054 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA
HpaP808259 	yes	[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA
HpaP813466 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA
HpaP804026 	yes	G[IFY][ALST]R	NA	NA	NA	NA	NA	NA	NA	NA
HpaP803305 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA
HpaP803951 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA
HpaP810614 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA
HpaP810928 	yes	G[IFY][ALST]R	NA	NA	NA	NA	NA	NA	NA	NA
HpaP800632 	yes	[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA
HpaP802022 	yes	Crinkler	NA	NA	NA	NA	NA	NA	NA	NA
HpaP802138 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA
HpaP807344 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA
HpaP803193 	yes	[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA
HpaP803132 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA
HpaP804465 	yes	PDI	NA	NA	NA	NA	NA	NA	NA	NA
HpaP801986 	yes	[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA
HpaP808519 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA
HpaP801236 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA
HpaP804778 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA
HpaP811330 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA
HpaP808734 	yes	ToxA	NA	NA	NA	NA	NA	NA	NA	NA
HpaP814109 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA
HpaP811373 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA
HpaP807504 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA
HpaP814376 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA
HpaP801973 	yes	[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA
HpaP811786 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA
HpaP805632 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA
HpaP801182 	yes	ToxA	NA	NA	NA	NA	NA	NA	NA	NA
HpaP808270 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA
HpaP804073 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA
HpaP801412 	yes	NA	NA	NA	NA	NA	NA	NA	NA	TPR
HpaP803442 	yes	PDI	NA	NA	NA	NA	NA	NA	NA	NA
HpaP806067 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA
HpaP805293 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA
HpaP810788 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA
HpaP812067 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA
HpaP803040 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA
HpaP807744 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA
HpaP809939 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA
HpaP812944 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA
HpaP802544 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA
HpaP805895 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA
HpaP805172 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA
HpaP806671 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA
HpaP801865 	yes	G[IFY][ALST]R	NA	NA	NA	NA	NA	NA	NA	NA
HpaP800201 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA
HpaP814848 	yes	G[IFY][ALST]R	NA	NA	NA	NA	NA	NA	NA	NA
HpaP807523 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA
HpaP805047 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA
HpaP810782 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA
HpaP802361 	yes	[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA
HpaP813892 	yes	ToxA	NA	NA	NA	NA	NA	NA	NA	NA
HpaP811665 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA
HpaP807468 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA
HpaP809633 	yes	PDI	NA	NA	NA	NA	NA	NA	NA	NA
HpaP803338 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA
HpaP812447 	yes	[LI]xAR,PDI	NA	NA	NA	NA	NA	NA	NA	NA
HpaP805077 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA
HpaP805006 	yes	ToxA	NA	NA	NA	NA	NA	NA	NA	TPR
HpaP812640 	yes	[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA
HpaP807985 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA
HpaP805275 	yes	YFWxC,PDI	NA	NA	NA	NA	NA	NA	NA	NA
HpaP808797 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA
HpaP811469 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA
HpaP814455 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA
HpaP811298 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA
HpaP807610 	yes	[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA
HpaP808838 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA
HpaP811327 	yes	EAR_1,CHxC	NA	NA	NA	NA	NA	NA	NA	NA
HpaP808605 	yes	[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA
HpaP802806 	yes	YFWxC,LysM	NA	NA	NA	NA	NA	NA	NA	NA
HpaP801175 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA
HpaP803450 	yes	ToxA	NA	NA	NA	NA	NA	NA	NA	NA
HpaP810173 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA
HpaP809091 	yes	[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA
HpaP803664 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA
HpaP806441 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA
HpaP813864 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA
HpaP801950 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA
HpaP800997 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA
HpaP802861 	yes	[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA
HpaP811347 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA
HpaP802188 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA
HpaP814012 	yes	NA	NA	NA	NA	NA	NA	NA	NA	TPR
HpaP806388 	yes	PDI	NA	NA	NA	NA	NA	NA	NA	NA
HpaP800554 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA
HpaP812236 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA
HpaP804515 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA
HpaP805556 	yes	PDI	NA	NA	NA	NA	NA	NA	NA	NA
HpaP809842 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA
HpaP800224 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA
HpaP811735 	yes	RXLR,PDI	NA	NA	NA	NA	NA	NA	NA	NA
HpaP800660 	yes	YFWxC,[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA
HpaP800990 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA
HpaP808946 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA
HpaP808655 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA
HpaP801969 	yes	[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA
HpaP803811 	yes	PDI	NA	NA	NA	NA	NA	NA	NA	NA
HpaP809165 	yes	RXLR,[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA
HpaP814307 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA
HpaP807441 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA
HpaP813746 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA
HpaP801979 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA
HpaP813365 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA
HpaP802784 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA
HpaP802650 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA
HpaP803987 	yes	PDI	NA	NA	NA	NA	NA	NA	NA	NA
HpaP814178 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA
HpaP814295 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA
HpaP807814 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA
HpaP804695 	yes	RXLR,[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA
HpaP800448 	yes	RXLR,Crinkler,PDI	NA	NA	NA	NA	NA	NA	NA	NA
HpaP811928 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA
HpaP802613 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA
HpaP803771 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA
HpaP807033 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA
HpaP804108 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA
HpaP806141 	yes	Crinkler	NA	NA	NA	NA	NA	NA	NA	NA
HpaP808808 	yes	PDI	NA	NA	NA	NA	NA	NA	NA	NA
HpaP806510 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA
HpaP803859 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA
HpaP806265 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA
HpaP808916 	yes	ToxA	NA	NA	NA	NA	NA	NA	NA	NA
HpaP800359 	yes	G[IFY][ALST]R	NA	NA	NA	NA	NA	NA	NA	NA
HpaP807880 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA
HpaP806790 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA
HpaP803015 	yes	RXLR,EAR_1	NA	NA	NA	NA	NA	NA	NA	NA
HpaP800062 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA
HpaP814758 	yes	[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA
HpaP814439 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA
HpaP803087 	yes	[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA
HpaP804908 	yes	Crinkler,YFWxC,[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA
HpaP809562 	yes	[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA
HpaP802461 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA
HpaP800667 	yes	YFWxC,PDI	NA	NA	NA	NA	NA	NA	NA	NA
HpaP802639 	yes	ToxA	NA	NA	NA	NA	NA	NA	NA	NA
HpaP814528 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA
HpaP803061 	yes	PDI	NA	NA	NA	NA	NA	NA	NA	NA
HpaP803558 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA
HpaP803693 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA
HpaP800078 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA
HpaP812529 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA
HpaP810510 	yes	[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA
HpaP811244 	yes	PDI	NA	NA	NA	NA	NA	NA	NA	NA
HpaP800091 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA
HpaP809772 	yes	G[IFY][ALST]R	NA	NA	NA	NA	NA	NA	NA	TPR
HpaP813021 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA
HpaP805766 	yes	[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA
HpaP804317 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA
HpaP814142 	yes	YFWxC,ToxA	NA	NA	NA	NA	NA	NA	NA	NA
HpaP803758 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA
HpaP813886 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA
HpaP803545 	yes	[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA
HpaP811991 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA
HpaP801131 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA
HpaP805674 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA
HpaP811676 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA
HpaP808558 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA
HpaP800781 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA
HpaP813601 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA
HpaP800666 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA
HpaP800312 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA
HpaP800871 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA
HpaP811053 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA
HpaP802700 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA
HpaP806030 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA
HpaP812638 	yes	YFWxC,[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA
HpaP813902 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA
HpaP809202 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA
HpaP800563 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA
HpaP804938 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA
HpaP810615 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA
HpaP812155 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA
HpaP808639 	yes	YFWxC,LysM	NA	NA	NA	NA	NA	NA	NA	NA
HpaP802902 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA
HpaP807894 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA
HpaP804206 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA
HpaP809874 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA
HpaP807383 	yes	G[IFY][ALST]R	NA	NA	NA	NA	NA	NA	NA	NA
HpaP814176 	yes	[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA
HpaP809427 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA
HpaP804625 	yes	G[IFY][ALST]R	NA	NA	NA	NA	NA	NA	NA	NA
HpaP800834 	yes	YFWxC,LysM	NA	NA	NA	NA	NA	NA	NA	NA
HpaP814729 	yes	YFWxC,G[IFY][ALST]R	NA	NA	NA	NA	NA	NA	NA	NA
HpaP801417 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA
HpaP805736 	yes	RXLR,LysM	NA	NA	NA	NA	NA	NA	NA	NA
HpaP805769 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA
HpaP813456 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA
HpaP801677 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA
HpaP807859 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA
HpaP813606 	yes	YFWxC,LysM	NA	NA	NA	NA	NA	NA	NA	NA
HpaP806148 	yes	RXLR,YFWxC	NA	NA	NA	NA	NA	NA	NA	NA
HpaP800596 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA
HpaP814692 	yes	[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA
HpaP808307 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA
HpaP807550 	yes	RXLR,YFWxC	NA	NA	NA	NA	NA	NA	NA	NA
HpaP800071 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA
HpaP802584 	yes	Crinkler,EAR_1,PDI	NA	NA	NA	NA	NA	NA	NA	NA
HpaP804531 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA
HpaP812798 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA
HpaP812277 	yes	[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA
HpaP808816 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA
HpaP809073 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA
HpaP803072 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA
HpaP801530 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA
HpaP809321 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA
HpaP813032 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA
HpaP808824 	yes	NA	NA	NA	NA	NA	NA	NA	NA	BRCT
HpaP801503 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA
HpaP804176 	yes	[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA
HpaP801109 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA
HpaP804188 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA
HpaP811049 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	BRCT
HpaP810935 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA
HpaP806563 	yes	LysM,EAR_1	NA	NA	NA	NA	NA	NA	NA	NA
HpaP800354 	yes	NA	NA	NA	NA	NA	NA	NA	NA	HAT
HpaP806167 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA
HpaP800013 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA
HpaP802944 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA
HpaP800147 	yes	EAR_1,ToxA	NA	NA	NA	NA	NA	NA	NA	NA
HpaP801745 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA
HpaP800098 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA
HpaP806822 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA
HpaP804912 	yes	[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA
HpaP801080 	yes	ToxA	NA	NA	NA	NA	NA	NA	NA	NA
HpaP803960 	yes	ToxA	NA	NA	NA	NA	NA	NA	NA	NA
HpaP800969 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA
HpaP800776 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA
HpaP813224 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA
HpaP801931 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA
HpaP809674 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA
HpaP809224 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA
HpaP808355 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	TPR
HpaP801126 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA
HpaP800037 	yes	ToxA	NA	NA	NA	NA	NA	NA	NA	NA
HpaP811775 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA
HpaP806681 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA
HpaP808938 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA
HpaP803278 	yes	Crinkler	NA	NA	NA	NA	NA	NA	NA	NA
HpaP813516 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA
HpaP809746 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA
HpaP809847 	yes	[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA
HpaP802337 	yes	Crinkler	NA	NA	NA	NA	NA	NA	NA	NA
HpaP806252 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA
HpaP813307 	yes	YFWxC,LysM	NA	NA	NA	NA	NA	NA	NA	NA
HpaP806015 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA
HpaP805128 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA
HpaP800941 	yes	RXLR,ToxA	NA	NA	NA	NA	NA	NA	NA	NA
HpaP810958 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA
HpaP810515 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA
HpaP812792 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA
HpaP808527 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA
HpaP813964 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA
HpaP801904 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA
HpaP800760 	yes	RXLR,[LI]xAR,ToxA	NA	NA	NA	NA	NA	NA	NA	NA
HpaP812096 	yes	[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA
HpaP801506 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA
HpaP813866 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA
HpaP801880 	yes	ToxA	NA	NA	NA	NA	NA	NA	NA	NA
HpaP801554 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA
HpaP810294 	yes	YFWxC,LysM	NA	NA	NA	NA	NA	NA	NA	NA
HpaP807907 	yes	YFWxC,EAR_1	NA	NA	NA	NA	NA	NA	NA	NA
HpaP801187 	yes	G[IFY][ALST]R	NA	NA	NA	NA	NA	NA	NA	NA
HpaP803670 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA
HpaP806037 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA
HpaP812690 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA
HpaP814301 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	HAT
HpaP804157 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA
HpaP813196 	yes	NA	NA	NA	NA	NA	NA	NA	NA	HAT
HpaP813393 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA
HpaP807320 	yes	YFWxC,PDI	NA	NA	NA	NA	NA	NA	NA	NA
HpaP814068 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA
HpaP803759 	yes	EAR_1,[LI]xAR,ToxA	NA	NA	NA	NA	NA	NA	NA	NA
HpaP812384 	yes	ToxA	NA	NA	NA	NA	NA	NA	NA	NA
HpaP802552 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA
HpaP813807 	yes	PDI	NA	NA	NA	NA	NA	NA	NA	NA
HpaP810096 	yes	RXLR,YFWxC	NA	NA	NA	NA	NA	NA	NA	NA
HpaP800465 	yes	G[IFY][ALST]R	NA	NA	NA	NA	NA	NA	NA	NA
HpaP810808 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA
HpaP814621 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA
HpaP805268 	yes	YFWxC,EAR_1	NA	NA	NA	NA	NA	NA	NA	NA
HpaP808983 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA
HpaP807021 	yes	ToxA	NA	NA	NA	NA	NA	NA	NA	NA
HpaP814599 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA
