GeneID	IsEffector	Motifs	Hit	PercID	Evalue	Length	C_count	CysPercent	Cys_rich	Domains
CEG38024 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA
CEG38025 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA
CEG38026 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA
CEG38028 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA
CEG38047 	yes	RXLR,PDI	NA	NA	NA	NA	NA	NA	NA	NA
CEG48256 	yes	PDI	NA	NA	NA	NA	NA	NA	NA	NA
CEG48263 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA
CEG48265 	yes	PDI	NA	NA	NA	NA	NA	NA	NA	NA
CEG48268 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA
CEG48269 	yes	[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA
CEG48270 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA
CEG48271 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA
CEG48275 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA
CEG48279 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA
CEG48286 	yes	[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA
CEG48292 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA
CEG48293 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA
CEG48294 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA
CEG48295 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA
CEG48297 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA
CEG48300 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA
CEG48301 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA
CEG48302 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA
CEG48305 	yes	ToxA	NA	NA	NA	NA	NA	NA	NA	NA
CEG48312 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA
CEG48313 	yes	YFWxC,EAR_1	NA	NA	NA	NA	NA	NA	NA	NA
CEG48315 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA
CEG48319 	yes	PDI	NA	NA	NA	NA	NA	NA	NA	NA
CEG48320 	yes	[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA
CEG48324 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA
CEG48326 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA
CEG48327 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA
CEG48329 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA
CEG48331 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA
CEG48332 	yes	Crinkler	NA	NA	NA	NA	NA	NA	NA	NA
CEG48338 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA
CEG48339 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA
CEG48341 	yes	YFWxC,LysM	NA	NA	NA	NA	NA	NA	NA	NA
CEG48343 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA
CEG48347 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA
CEG48353 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA
CEG48356 	yes	YFWxC,LysM	NA	NA	NA	NA	NA	NA	NA	NA
CEG48364 	yes	Crinkler	NA	NA	NA	NA	NA	NA	NA	NA
CEG48367 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA
CEG48369 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA
CEG48372 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA
CEG48374 	yes	Crinkler	NA	NA	NA	NA	NA	NA	NA	NA
CEG48381 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA
CEG48388 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA
CEG48389 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA
CEG48391 	yes	RXLR,G[IFY][ALST]R	NA	NA	NA	NA	NA	NA	NA	NA
CEG48403 	yes	[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA
CEG48414 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA
CEG48416 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA
CEG48417 	yes	PDI	NA	NA	NA	NA	NA	NA	NA	NA
CEG48419 	yes	RXLR,YFWxC	NA	NA	NA	NA	NA	NA	NA	NA
CEG48420 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA
CEG48429 	yes	Crinkler	NA	NA	NA	NA	NA	NA	NA	NA
CEG48431 	yes	[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA
CEG48435 	yes	YFWxC,G[IFY][ALST]R	NA	NA	NA	NA	NA	NA	NA	NA
CEG48437 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA
CEG48439 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA
CEG48444 	yes	PDI	NA	NA	NA	NA	NA	NA	NA	NA
CEG48455 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA
CEG48457 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA
CEG48459 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA
CEG48460 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA
CEG48461 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA
CEG48463 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA
CEG48466 	yes	[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA
CEG48469 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA
CEG48476 	yes	LysM,PDI	NA	NA	NA	NA	NA	NA	NA	NA
CEG48477 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	TPR
CEG48479 	yes	NA	NA	NA	NA	NA	NA	NA	NA	HAT
CEG48480 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA
CEG48486 	yes	ToxA	NA	NA	NA	NA	NA	NA	NA	NA
CEG48487 	yes	YFWxC,LysM	NA	NA	NA	NA	NA	NA	NA	NA
CEG48492 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA
CEG48493 	yes	[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA
CEG48494 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA
CEG48500 	yes	PDI	NA	NA	NA	NA	NA	NA	NA	NA
CEG48501 	yes	PDI	NA	NA	NA	NA	NA	NA	NA	NA
CEG48506 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA
CEG48509 	yes	[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA
CEG48515 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA
CEG48517 	yes	PDI	NA	NA	NA	NA	NA	NA	NA	NA
CEG48521 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA
CEG48525 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	HAT
CEG48526 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA
CEG48533 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA
CEG48537 	yes	[LI]xAR,[LI]xAR[SE][DSE]	NA	NA	NA	NA	NA	NA	NA	NA
CEG48539 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA
CEG48544 	yes	[LI]xAR	NA	NA	NA	NA	NA	NA	NA	TPR
CEG48545 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA
CEG48549 	yes	G[IFY][ALST]R,[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA
CEG48550 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA
CEG48551 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA
CEG48552 	yes	[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA
CEG48553 	yes	[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA
CEG48554 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA
CEG48555 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA
CEG48558 	yes	[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA
CEG48559 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA
CEG48560 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA
CEG48561 	yes	PDI	NA	NA	NA	NA	NA	NA	NA	NA
CEG48565 	yes	[LI]xAR,PDI	NA	NA	NA	NA	NA	NA	NA	NA
CEG48566 	yes	[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA
CEG48570 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA
CEG48573 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA
CEG48578 	yes	RXLR,[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA
CEG48579 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA
CEG48580 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA
CEG48583 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA
CEG48585 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA
CEG48586 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA
CEG48599 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA
CEG48610 	yes	PDI	NA	NA	NA	NA	NA	NA	NA	NA
CEG48615 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA
CEG48617 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA
CEG48618 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA
CEG48619 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA
CEG48621 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA
CEG48622 	yes	YFWxC,EAR_1	NA	NA	NA	NA	NA	NA	NA	NA
CEG48624 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA
CEG48632 	yes	RXLR,EAR_1	NA	NA	NA	NA	NA	NA	NA	NA
CEG48635 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA
CEG48636 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA
CEG48638 	yes	G[IFY][ALST]R	NA	NA	NA	NA	NA	NA	NA	NA
CEG48641 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA
CEG48644 	yes	EAR_1,[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA
CEG48646 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA
CEG48648 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA
CEG48651 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA
CEG48661 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA
CEG48662 	yes	[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA
CEG48665 	yes	Crinkler	NA	NA	NA	NA	NA	NA	NA	NA
CEG48667 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA
CEG48668 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA
CEG48669 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA
CEG48670 	yes	[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA
CEG48677 	yes	[LI]xAR,ToxA	NA	NA	NA	NA	NA	NA	NA	NA
CEG48678 	yes	NA	NA	NA	NA	NA	NA	NA	NA	HAT
CEG48679 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA
CEG48680 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA
CEG48685 	yes	ToxA	NA	NA	NA	NA	NA	NA	NA	NA
CEG48686 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA
CEG48689 	yes	G[IFY][ALST]R	NA	NA	NA	NA	NA	NA	NA	NA
CEG48692 	yes	Crinkler	NA	NA	NA	NA	NA	NA	NA	NA
CEG48694 	yes	PDI	NA	NA	NA	NA	NA	NA	NA	HAT
CEG48703 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA
CEG48708 	yes	LysM,EAR_1	NA	NA	NA	NA	NA	NA	NA	NA
CEG48709 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA
CEG48710 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA
CEG48716 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA
CEG48721 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA
CEG48722 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA
CEG48724 	yes	[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA
CEG48730 	yes	PDI	NA	NA	NA	NA	NA	NA	NA	NA
CEG48732 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA
CEG48735 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA
CEG48736 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA
CEG48738 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA
CEG48749 	yes	[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA
CEG48753 	yes	PDI	NA	NA	NA	NA	NA	NA	NA	NA
CEG48754 	yes	[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA
CEG48760 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA
CEG48763 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA
CEG48765 	yes	EAR_1,[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA
CEG48766 	yes	[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA
CEG48767 	yes	[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA
CEG48768 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA
CEG48775 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA
CEG48777 	yes	EAR_1,PDI	NA	NA	NA	NA	NA	NA	NA	NA
CEG48778 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA
CEG48788 	yes	PDI	NA	NA	NA	NA	NA	NA	NA	NA
CEG48799 	yes	Crinkler	NA	NA	NA	NA	NA	NA	NA	NA
CEG48809 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA
CEG48818 	yes	RXLR,LysM	NA	NA	NA	NA	NA	NA	NA	NA
CEG48825 	yes	YFWxC,[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA
CEG48826 	yes	Crinkler	NA	NA	NA	NA	NA	NA	NA	NA
CEG48831 	yes	YFWxC,ToxA	NA	NA	NA	NA	NA	NA	NA	NA
CEG48833 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA
CEG48836 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA
CEG48837 	yes	[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA
CEG48839 	yes	RXLR,PDI	NA	NA	NA	NA	NA	NA	NA	NA
CEG48842 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA
CEG48844 	yes	PDI	NA	NA	NA	NA	NA	NA	NA	NA
CEG48849 	yes	[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA
CEG48851 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA
CEG48865 	yes	PDI	NA	NA	NA	NA	NA	NA	NA	NA
CEG48867 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA
CEG48875 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA
CEG48876 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA
CEG48879 	yes	G[IFY][ALST]R	NA	NA	NA	NA	NA	NA	NA	NA
CEG48883 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA
CEG48886 	yes	YFWxC,ToxA	NA	NA	NA	NA	NA	NA	NA	NA
CEG48887 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA
CEG48892 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA
CEG48893 	yes	[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA
CEG48896 	yes	ToxA	NA	NA	NA	NA	NA	NA	NA	NA
CEG48898 	yes	RXLR,YFWxC,EAR_1	NA	NA	NA	NA	NA	NA	NA	NA
CEG48899 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	HAT
CEG48904 	yes	G[IFY][ALST]R	NA	NA	NA	NA	NA	NA	NA	NA
CEG48905 	yes	[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA
CEG48911 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA
CEG48912 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA
CEG48916 	yes	[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA
CEG48930 	yes	G[IFY][ALST]R,[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA
CEG48931 	yes	G[IFY][ALST]R	NA	NA	NA	NA	NA	NA	NA	NA
CEG48932 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA
CEG48939 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA
CEG48940 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA
CEG48945 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA
CEG48946 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA
CEG48950 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA
CEG48959 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA
CEG48963 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA
CEG48966 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA
CEG48974 	yes	Crinkler	NA	NA	NA	NA	NA	NA	NA	NA
CEG48978 	yes	PDI	NA	NA	NA	NA	NA	NA	NA	NA
CEG48980 	yes	LysM,[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA
CEG48985 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA
CEG48991 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA
CEG48992 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA
CEG48993 	yes	Crinkler	NA	NA	NA	NA	NA	NA	NA	NA
CEG49002 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA
CEG49003 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA
CEG49004 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA
CEG49005 	yes	[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA
CEG49007 	yes	YFWxC,LysM,[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA
CEG49010 	yes	ToxA	NA	NA	NA	NA	NA	NA	NA	NA
CEG49016 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA
CEG49020 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA
CEG49023 	yes	[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA
CEG49028 	yes	YFWxC,[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA
CEG49030 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA
CEG49031 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA
CEG49032 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA
CEG49037 	yes	YxSL[RK]	NA	NA	NA	NA	NA	NA	NA	NA
CEG49038 	yes	PDI	NA	NA	NA	NA	NA	NA	NA	NA
CEG49039 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA
CEG49041 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA
CEG49045 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA
CEG49051 	yes	YFWxC,LysM	NA	NA	NA	NA	NA	NA	NA	NA
CEG49056 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA
CEG49057 	yes	NA	NA	NA	NA	NA	NA	NA	NA	TPR
CEG49058 	yes	[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA
CEG49060 	yes	[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA
CEG49061 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA
CEG49064 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA
CEG49067 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA
CEG49068 	yes	PDI	NA	NA	NA	NA	NA	NA	NA	NA
CEG49071 	yes	PDI	NA	NA	NA	NA	NA	NA	NA	NA
CEG49075 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA
CEG49077 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA
CEG49078 	yes	RXLR,YFWxC	NA	NA	NA	NA	NA	NA	NA	NA
CEG49079 	yes	YFWxC,EAR_1	NA	NA	NA	NA	NA	NA	NA	NA
CEG49083 	yes	Crinkler,EAR_1	NA	NA	NA	NA	NA	NA	NA	NA
CEG49084 	yes	PDI	NA	NA	NA	NA	NA	NA	NA	NA
CEG49088 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA
CEG49091 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA
CEG49092 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA
CEG49093 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA
CEG49096 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA
CEG49097 	yes	[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA
CEG49100 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA
CEG49102 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA
CEG49105 	yes	Crinkler,PDI	NA	NA	NA	NA	NA	NA	NA	NA
CEG49108 	yes	YFWxC,LysM	NA	NA	NA	NA	NA	NA	NA	NA
CEG49111 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA
CEG49112 	yes	[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA
CEG49125 	yes	RXLR,Crinkler	NA	NA	NA	NA	NA	NA	NA	NA
CEG49127 	yes	YFWxC,EAR_1	NA	NA	NA	NA	NA	NA	NA	NA
CEG49138 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA
CEG49139 	yes	RXLR,G[IFY][ALST]R,[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA
CEG49142 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA
CEG49146 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA
CEG49150 	yes	[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA
CEG49151 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA
CEG49153 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA
CEG49154 	yes	Crinkler	NA	NA	NA	NA	NA	NA	NA	NA
CEG49158 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA
CEG49163 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA
CEG49166 	yes	PDI	NA	NA	NA	NA	NA	NA	NA	NA
CEG49168 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA
CEG49169 	yes	EAR_1,PDI	NA	NA	NA	NA	NA	NA	NA	NA
CEG49174 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA
CEG49177 	yes	[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA
CEG49178 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA
CEG49188 	yes	NA	NA	NA	NA	NA	NA	NA	NA	TPR
CEG49189 	yes	NA	NA	NA	NA	NA	NA	NA	NA	TPR
CEG49190 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA
CEG49191 	yes	[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA
CEG49193 	yes	Crinkler,EAR_1	NA	NA	NA	NA	NA	NA	NA	NA
CEG49194 	yes	PDI	NA	NA	NA	NA	NA	NA	NA	NA
CEG49195 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA
CEG49196 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA
CEG49202 	yes	G[IFY][ALST]R	NA	NA	NA	NA	NA	NA	NA	NA
CEG49204 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA
CEG49205 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA
CEG49212 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA
CEG49215 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA
CEG49216 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA
CEG49217 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA
CEG49218 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA
CEG49219 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA
CEG49223 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA
CEG49224 	yes	RXLR,YxSL[RK]	NA	NA	NA	NA	NA	NA	NA	NA
CEG49225 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA
CEG49230 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA
CEG49233 	yes	PDI	NA	NA	NA	NA	NA	NA	NA	NA
CEG49234 	yes	[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA
CEG49237 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA
CEG49242 	yes	[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA
CEG49245 	yes	[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA
CEG49246 	yes	RXLR,[LI]xAR,ToxA	NA	NA	NA	NA	NA	NA	NA	NA
CEG49249 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA
CEG49253 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA
CEG49254 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA
CEG49257 	yes	PDI	NA	NA	NA	NA	NA	NA	NA	NA
CEG49261 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA
CEG49262 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA
CEG49264 	yes	[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA
CEG49267 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA
CEG49268 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA
CEG49273 	yes	PDI	NA	NA	NA	NA	NA	NA	NA	NA
CEG49274 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA
CEG49280 	yes	PDI	NA	NA	NA	NA	NA	NA	NA	NA
CEG49281 	yes	PDI	NA	NA	NA	NA	NA	NA	NA	NA
CEG49282 	yes	RXLR,EAR_1	NA	NA	NA	NA	NA	NA	NA	NA
CEG49283 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA
CEG49285 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA
CEG49286 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA
CEG49288 	yes	PDI	NA	NA	NA	NA	NA	NA	NA	NA
CEG49289 	yes	LysM,YxSL[RK]	NA	NA	NA	NA	NA	NA	NA	NA
CEG49290 	yes	ToxA	NA	NA	NA	NA	NA	NA	NA	NA
CEG49291 	yes	YFWxC,LysM	NA	NA	NA	NA	NA	NA	NA	NA
CEG49295 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA
CEG49301 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA
CEG49307 	yes	YFWxC,EAR_1	NA	NA	NA	NA	NA	NA	NA	NA
CEG49308 	yes	PDI	NA	NA	NA	NA	NA	NA	NA	NA
CEG49310 	yes	NA	NA	NA	NA	NA	NA	NA	NA	TPR
